date,Tmax,Tmin,Tavg
1922-11-10,NA,NA,5.4
1922-11-11,NA,NA,5.7
1922-11-12,NA,NA,5.9
1922-11-13,NA,NA,5.7
1922-11-14,NA,NA,5.9
1922-11-15,NA,NA,6.3
1922-11-16,NA,NA,5.6
1922-11-17,NA,NA,5.2
1922-11-18,NA,NA,5.7
1922-11-19,NA,NA,5.7
1922-11-20,NA,NA,6.1
1922-11-21,NA,NA,5.2
1922-11-22,NA,NA,4.3
1922-11-23,NA,NA,4.6
1922-11-24,NA,NA,4.1
1922-11-25,NA,NA,3.9
1922-11-26,NA,NA,3.5
1922-11-27,NA,NA,3.7
1922-11-28,NA,NA,3.3
1922-11-29,NA,NA,2.6
1922-11-30,NA,NA,3.3
1922-12-01,NA,NA,4.3
1922-12-02,NA,NA,3.9
1922-12-03,NA,NA,3.7
1922-12-04,NA,NA,3.1
1922-12-05,NA,NA,3.1
1922-12-06,NA,NA,1.9
1922-12-07,NA,NA,0.9
1922-12-08,NA,NA,1.3
1922-12-09,NA,NA,1.1
1922-12-10,NA,NA,0.9
1922-12-11,NA,NA,0.4
1922-12-12,NA,NA,2.4
1922-12-13,NA,NA,0.6
1922-12-14,NA,NA,1.1
1922-12-15,NA,NA,0.7
1922-12-16,NA,NA,0.6
1922-12-17,NA,NA,1.1
1922-12-18,NA,NA,0.6
1922-12-19,NA,NA,-0.9
1922-12-20,NA,NA,-0.9
1922-12-21,NA,NA,-0.4
1922-12-22,NA,NA,-0.9
1922-12-23,NA,NA,-0.9
1922-12-24,NA,NA,-0.2
1922-12-25,NA,NA,-0.4
1922-12-26,NA,NA,0.9
1922-12-27,NA,NA,1.1
1922-12-28,NA,NA,0.4
1922-12-29,NA,NA,-1.3
1922-12-30,NA,NA,-1.9
1922-12-31,NA,NA,-1.5
1923-01-01,NA,NA,0.4
1923-01-02,NA,NA,0.2
1923-01-03,NA,NA,-0.4
1923-01-04,NA,NA,-0.7
1923-01-05,NA,NA,-0.4
1923-01-06,NA,NA,0
1923-01-07,NA,NA,-1.1
1923-01-08,NA,NA,-0.7
1923-01-09,NA,NA,-0.7
1923-01-10,NA,NA,-0.7
1923-01-11,NA,NA,-0.9
1923-01-12,NA,NA,-1.1
1923-01-13,NA,NA,-1.5
1923-01-14,NA,NA,-1.3
1923-01-15,NA,NA,-1.5
1923-01-16,NA,NA,-1.5
1923-01-17,NA,NA,-1.7
1923-01-18,NA,NA,-1.3
1923-01-19,NA,NA,-1.5
1923-01-20,NA,NA,-1.7
1923-01-21,NA,NA,-0.9
1923-01-22,NA,NA,-1.1
1923-01-23,NA,NA,-1.7
1923-01-24,NA,NA,-1.5
1923-01-25,NA,NA,-1.3
1923-01-26,NA,NA,-1.1
1923-01-27,NA,NA,-1.1
1923-01-28,NA,NA,-1.7
1923-01-29,NA,NA,-1.3
1923-01-30,NA,NA,-1.7
1923-01-31,NA,NA,-0.9
1923-02-01,NA,NA,-0.7
1923-02-02,NA,NA,-0.9
1923-02-03,NA,NA,-0.9
1923-02-04,NA,NA,-1.7
1923-02-05,NA,NA,-1.1
1923-02-06,NA,NA,-1.5
1923-02-07,NA,NA,-1.1
1923-02-08,NA,NA,-0.9
1923-02-09,NA,NA,0
1923-02-10,NA,NA,-1.1
1923-02-11,NA,NA,-1.1
1923-02-12,NA,NA,-1.1
1923-02-13,NA,NA,-1.7
1923-02-14,NA,NA,-1.7
1923-02-15,NA,NA,-1.9
1923-02-16,NA,NA,-1.7
1923-02-17,NA,NA,-1.1
1923-02-18,NA,NA,-1.9
1923-02-19,NA,NA,-1.3
1923-02-20,NA,NA,-1.3
1923-02-21,NA,NA,-1.3
1923-02-22,NA,NA,-1.1
1923-02-23,NA,NA,-1.1
1923-02-24,NA,NA,-1.3
1923-02-25,NA,NA,-1.1
1923-02-26,NA,NA,-1.3
1923-02-27,NA,NA,-1.7
1923-02-28,NA,NA,-0.9
1923-03-01,NA,NA,-1.1
1923-03-02,NA,NA,-0.7
1923-03-03,NA,NA,-0.6
1923-03-04,NA,NA,-0.6
1923-03-05,NA,NA,-1.1
1923-03-06,NA,NA,-1.3
1923-03-07,NA,NA,-1.7
1923-03-08,NA,NA,-1.5
1923-03-09,NA,NA,-1.3
1923-03-10,NA,NA,-1.1
1923-03-11,NA,NA,-1.1
1923-03-12,NA,NA,-1.7
1923-03-13,NA,NA,-1.5
1923-03-14,NA,NA,-1.5
1923-03-15,NA,NA,-1.5
1923-03-16,NA,NA,-1.1
1923-03-17,NA,NA,-1.1
1923-03-18,NA,NA,-0.9
1923-03-19,NA,NA,-0.6
1923-03-20,NA,NA,-1.5
1923-03-21,NA,NA,-1.1
1923-03-22,NA,NA,-0.4
1923-03-23,NA,NA,0.7
1923-03-24,NA,NA,0.6
1923-03-25,NA,NA,-0.2
1923-03-26,NA,NA,-0.4
1923-03-27,NA,NA,0
1923-03-28,NA,NA,-0.4
1923-03-29,NA,NA,-1.1
1923-03-30,NA,NA,-0.2
1923-03-31,NA,NA,-0.4
1923-04-01,NA,NA,-1.1
1923-04-02,NA,NA,0.6
1923-04-03,NA,NA,1.3
1923-04-04,NA,NA,2.2
1923-04-05,NA,NA,1.7
1923-04-06,NA,NA,2.4
1923-04-07,NA,NA,3.3
1923-04-08,NA,NA,3.5
1923-04-09,NA,NA,3.3
1923-04-10,NA,NA,2.6
1923-04-11,NA,NA,3
1923-04-12,NA,NA,2.4
1923-04-13,NA,NA,3.3
1923-04-14,NA,NA,1.9
1923-04-15,NA,NA,2.4
1923-04-16,NA,NA,2
1923-04-17,NA,NA,3.3
1923-04-18,NA,NA,3.9
1923-04-19,NA,NA,4.3
1923-04-20,NA,NA,3.9
1923-04-21,NA,NA,6.7
1923-04-22,NA,NA,7
1923-04-23,NA,NA,6.9
1923-04-24,NA,NA,4.6
1923-04-25,NA,NA,3.7
1923-04-26,NA,NA,5.6
1923-04-27,NA,NA,5.2
1923-04-28,NA,NA,5.6
1923-04-29,NA,NA,5.9
1923-04-30,NA,NA,6.5
1923-05-01,NA,NA,7.2
1923-05-02,NA,NA,6.7
1923-05-03,NA,NA,7.8
1923-05-04,NA,NA,6.5
1923-05-05,NA,NA,7.8
1923-05-06,NA,NA,7.2
1923-05-07,NA,NA,8.1
1923-05-08,NA,NA,9.3
1923-05-09,NA,NA,9.4
1923-05-10,NA,NA,9.1
1923-05-11,NA,NA,8.3
1923-05-12,NA,NA,8.1
1923-05-13,NA,NA,8.3
1923-05-14,NA,NA,8.7
1923-05-15,NA,NA,8.7
1923-05-16,NA,NA,9.3
1923-05-17,NA,NA,9.6
1923-05-18,NA,NA,10
1923-05-19,NA,NA,10
1923-05-20,NA,NA,10
1923-05-21,NA,NA,10.7
1923-05-22,NA,NA,10.7
1923-05-23,NA,NA,10.9
1923-05-24,NA,NA,9.6
1923-05-25,NA,NA,12
1923-05-26,NA,NA,12.4
1923-05-27,NA,NA,11.9
1923-05-28,NA,NA,10.4
1923-05-29,NA,NA,11.3
1923-05-30,NA,NA,10.9
1923-05-31,NA,NA,11.5
1923-06-01,NA,NA,11.5
1923-06-02,NA,NA,13
1923-06-03,NA,NA,12.6
1923-06-04,NA,NA,11.9
1923-06-05,NA,NA,13.7
1923-06-06,NA,NA,13.7
1923-06-07,NA,NA,13.3
1923-06-08,NA,NA,11.5
1923-06-09,NA,NA,11.5
1923-06-10,NA,NA,11.3
1923-06-11,NA,NA,9.6
1923-06-12,NA,NA,10.6
1923-06-13,NA,NA,10.9
1923-06-14,NA,NA,12
1923-06-15,NA,NA,12.2
1923-06-16,NA,NA,12.4
1923-06-17,NA,NA,11.9
1923-06-18,NA,NA,11.3
1923-06-19,NA,NA,13
1923-06-20,NA,NA,15.2
1923-06-21,NA,NA,13.9
1923-06-22,NA,NA,17.2
1923-06-23,NA,NA,13.7
1923-06-24,NA,NA,14.4
1923-06-25,NA,NA,16.1
1923-06-26,NA,NA,16.5
1923-06-27,NA,NA,16.1
1923-06-28,NA,NA,12.8
1923-06-29,NA,NA,14.3
1923-06-30,NA,NA,11.7
1923-07-01,NA,NA,13.5
1923-07-02,NA,NA,15
1923-07-03,NA,NA,15
1923-07-04,NA,NA,15.2
1923-07-05,NA,NA,15.7
1923-07-06,NA,NA,16.1
1923-07-07,NA,NA,14.3
1923-07-08,NA,NA,14.8
1923-07-09,NA,NA,15
1923-07-10,NA,NA,15.6
1923-07-11,NA,NA,15.2
1923-07-12,NA,NA,14.6
1923-07-13,NA,NA,16.1
1923-07-14,NA,NA,16.3
1923-07-15,NA,NA,15.7
1923-07-16,NA,NA,16.1
1923-07-17,NA,NA,16.3
1923-07-18,NA,NA,16.3
1923-07-19,NA,NA,15.9
1923-07-20,NA,NA,16.7
1923-07-21,NA,NA,18.1
1923-07-22,NA,NA,16.3
1923-07-23,NA,NA,15.6
1923-07-24,NA,NA,15.2
1923-07-25,NA,NA,14.4
1923-07-26,NA,NA,15
1923-07-27,NA,NA,14.3
1923-07-28,NA,NA,13.7
1923-07-29,NA,NA,13.9
1923-07-30,NA,NA,13.7
1923-07-31,NA,NA,14.1
1923-08-01,NA,NA,14.1
1923-08-02,NA,NA,14.4
1923-08-03,NA,NA,15.6
1923-08-04,NA,NA,17.4
1923-08-05,NA,NA,17.2
1923-08-06,NA,NA,17
1923-08-07,NA,NA,17
1923-08-08,NA,NA,17
1923-08-09,NA,NA,14.1
1923-08-10,NA,NA,13.7
1923-08-11,NA,NA,14.8
1923-08-12,NA,NA,14.1
1923-08-13,NA,NA,16.7
1923-08-14,NA,NA,13.3
1923-08-15,NA,NA,14.4
1923-08-16,NA,NA,13.3
1923-08-17,NA,NA,14.1
1923-08-18,NA,NA,14.4
1923-08-19,NA,NA,14.8
1923-08-20,NA,NA,14.8
1923-08-21,NA,NA,14.8
1923-08-22,NA,NA,13.7
1923-08-23,NA,NA,13.7
1923-08-24,NA,NA,12.6
1923-08-25,NA,NA,13.3
1923-08-26,NA,NA,13
1923-08-27,NA,NA,14.1
1923-08-28,NA,NA,14.4
1923-08-29,NA,NA,14.4
1923-08-30,NA,NA,14.8
1923-08-31,NA,NA,15.2
1923-09-01,NA,NA,16.3
1923-09-02,NA,NA,15.9
1923-09-03,NA,NA,15.6
1923-09-04,NA,NA,15.6
1923-09-05,NA,NA,14.8
1923-09-06,NA,NA,15.2
1923-09-07,NA,NA,14.8
1923-09-08,NA,NA,15.6
1923-09-09,NA,NA,16.7
1923-09-10,NA,NA,15.9
1923-09-11,NA,NA,15.2
1923-09-12,NA,NA,15.2
1923-09-13,NA,NA,15.2
1923-09-14,NA,NA,14.4
1923-09-15,NA,NA,14.1
1923-09-16,NA,NA,13.3
1923-09-17,NA,NA,12.6
1923-09-18,NA,NA,12.2
1923-09-19,NA,NA,13
1923-09-20,NA,NA,12.6
1923-09-21,NA,NA,13.3
1923-09-22,NA,NA,13.3
1923-09-23,NA,NA,13.3
1923-09-24,NA,NA,13.7
1923-09-25,NA,NA,13.7
1923-09-26,NA,NA,13.3
1923-09-27,NA,NA,13.7
1923-09-28,NA,NA,14.1
1923-09-29,NA,NA,15.2
1923-09-30,NA,NA,11.5
1923-10-01,NA,NA,11.1
1923-10-02,NA,NA,10.7
1923-10-03,NA,NA,10.7
1923-10-04,NA,NA,11.1
1923-10-05,NA,NA,10.7
1923-10-06,NA,NA,9.3
1923-10-07,NA,NA,10
1923-10-08,NA,NA,9.3
1923-10-09,NA,NA,9.6
1923-10-10,NA,NA,9.6
1923-10-11,NA,NA,10
1923-10-12,NA,NA,10
1923-10-13,NA,NA,10
1923-10-14,NA,NA,10.2
1923-10-15,NA,NA,11.1
1923-10-16,NA,NA,10.7
1923-10-17,NA,NA,10.7
1923-10-18,NA,NA,10.7
1923-10-19,NA,NA,11.1
1923-10-20,NA,NA,10.9
1923-10-21,NA,NA,11.1
1923-10-22,NA,NA,10
1923-10-23,NA,NA,8.9
1923-10-24,NA,NA,9.6
1923-10-25,NA,NA,10
1923-10-26,NA,NA,9.6
1923-10-27,NA,NA,8.3
1923-10-28,NA,NA,8.5
1923-10-29,NA,NA,8.9
1923-10-30,NA,NA,8.9
1923-10-31,NA,NA,8.9
1923-11-01,NA,NA,6.9
1923-11-02,NA,NA,7.6
1923-11-03,NA,NA,7.6
1923-11-04,NA,NA,7.6
1923-11-05,NA,NA,7.8
1923-11-06,NA,NA,8.1
1923-11-07,NA,NA,8.7
1923-11-08,NA,NA,7.8
1923-11-09,NA,NA,7.4
1923-11-10,NA,NA,7
1923-11-11,NA,NA,7.2
1923-11-12,NA,NA,7
1923-11-13,NA,NA,6.9
1923-11-14,NA,NA,6.7
1923-11-15,NA,NA,6.7
1923-11-16,NA,NA,6.9
1923-11-17,NA,NA,7
1923-11-18,NA,NA,7.2
1923-11-19,NA,NA,5.6
1923-11-20,NA,NA,5.4
1923-11-21,NA,NA,6.3
1923-11-22,NA,NA,7
1923-11-23,NA,NA,6.3
1923-11-24,NA,NA,6.7
1923-11-25,NA,NA,6.9
1923-11-26,NA,NA,6.5
1923-11-27,NA,NA,6.7
1923-11-28,NA,NA,5.7
1923-11-29,NA,NA,4.8
1923-11-30,NA,NA,5.4
1923-12-01,NA,NA,6.5
1923-12-02,NA,NA,6.1
1923-12-03,NA,NA,6.5
1923-12-04,NA,NA,6.5
1923-12-05,NA,NA,6.7
1923-12-06,NA,NA,7
1923-12-07,NA,NA,6.5
1923-12-08,NA,NA,7
1923-12-09,NA,NA,7.2
1923-12-10,NA,NA,6.3
1923-12-11,NA,NA,4.4
1923-12-12,NA,NA,5.2
1923-12-13,NA,NA,6.7
1923-12-14,NA,NA,5.6
1923-12-15,NA,NA,4.1
1923-12-16,NA,NA,4.4
1923-12-17,NA,NA,3.7
1923-12-18,NA,NA,2.6
1923-12-19,NA,NA,2.2
1923-12-20,NA,NA,3.3
1923-12-21,NA,NA,4.4
1923-12-22,NA,NA,4.4
1923-12-23,NA,NA,4.4
1923-12-24,NA,NA,4.1
1923-12-25,NA,NA,3.3
1923-12-26,NA,NA,4.4
1923-12-27,NA,NA,4.1
1923-12-28,NA,NA,3.1
1923-12-29,NA,NA,1.1
1923-12-30,NA,NA,0.9
1923-12-31,NA,NA,2
1924-01-01,NA,NA,3
1924-01-02,NA,NA,1.3
1924-01-03,NA,NA,1.9
1924-01-04,NA,NA,1.3
1924-01-05,NA,NA,1.1
1924-01-06,NA,NA,0.2
1924-01-07,NA,NA,0
1924-01-08,NA,NA,0.7
1924-01-09,NA,NA,0.7
1924-01-10,NA,NA,1.1
1924-01-11,NA,NA,1.5
1924-01-12,NA,NA,2.2
1924-01-13,NA,NA,2.6
1924-01-14,NA,NA,1.9
1924-01-15,NA,NA,1.5
1924-01-16,NA,NA,1.9
1924-01-17,NA,NA,3.3
1924-01-18,NA,NA,1.9
1924-01-19,NA,NA,3.3
1924-01-20,NA,NA,3.3
1924-01-21,NA,NA,0.4
1924-01-22,NA,NA,0
1924-01-23,NA,NA,0.7
1924-01-24,NA,NA,0
1924-01-25,NA,NA,1.1
1924-01-26,NA,NA,-0.4
1924-01-27,NA,NA,-1.1
1924-01-28,NA,NA,-1.1
1924-01-29,NA,NA,1.1
1924-01-30,NA,NA,2.2
1924-01-31,NA,NA,1.9
1924-02-01,NA,NA,1.1
1924-02-02,NA,NA,2.2
1924-02-03,NA,NA,1.9
1924-02-04,NA,NA,1.1
1924-02-05,NA,NA,0
1924-02-06,NA,NA,0
1924-02-07,NA,NA,0
1924-02-08,NA,NA,0
1924-02-09,NA,NA,-0.4
1924-02-10,NA,NA,0
1924-02-11,NA,NA,0
1924-02-12,NA,NA,-1.1
1924-02-13,NA,NA,-1.1
1924-02-14,NA,NA,-1.5
1924-02-15,NA,NA,-1.1
1924-02-16,NA,NA,-1.9
1924-02-17,NA,NA,-1.1
1924-02-18,NA,NA,-1.1
1924-02-19,NA,NA,-1.1
1924-02-20,NA,NA,-1.9
1924-02-21,NA,NA,-2.2
1924-02-22,NA,NA,-2.2
1924-02-23,NA,NA,-2.2
1924-02-24,NA,NA,-2.2
1924-02-25,NA,NA,-1.5
1924-02-26,NA,NA,-0.7
1924-02-27,NA,NA,-0.4
1924-02-28,NA,NA,-0.7
1924-02-29,NA,NA,0
1924-03-01,NA,NA,0.4
1924-03-02,NA,NA,0.7
1924-03-03,NA,NA,0.7
1924-03-04,NA,NA,0.7
1924-03-05,NA,NA,1.1
1924-03-06,NA,NA,1.1
1924-03-07,NA,NA,1.1
1924-03-08,NA,NA,0.4
1924-03-09,NA,NA,1.1
1924-03-10,NA,NA,1.9
1924-03-11,NA,NA,1.5
1924-03-12,NA,NA,0.4
1924-03-13,NA,NA,0
1924-03-14,NA,NA,0.4
1924-03-15,NA,NA,0.4
1924-03-16,NA,NA,0
1924-03-17,NA,NA,0.7
1924-03-18,NA,NA,0.7
1924-03-19,NA,NA,1.5
1924-03-20,NA,NA,1.9
1924-03-21,NA,NA,2.2
1924-03-22,NA,NA,2.2
1924-03-23,NA,NA,1.5
1924-03-24,NA,NA,3.7
1924-03-25,NA,NA,2.6
1924-03-26,NA,NA,2.6
1924-03-27,NA,NA,1.1
1924-03-28,NA,NA,3
1924-03-29,NA,NA,3
1924-03-30,NA,NA,3
1924-03-31,NA,NA,2.6
1924-04-01,NA,NA,2.2
1924-04-02,NA,NA,2.2
1924-04-03,NA,NA,2.2
1924-04-04,NA,NA,2.6
1924-04-05,NA,NA,3.7
1924-04-06,NA,NA,3
1924-04-07,NA,NA,3.7
1924-04-08,NA,NA,3.3
1924-04-09,NA,NA,3
1924-04-10,NA,NA,3.7
1924-04-11,NA,NA,3.3
1924-04-12,NA,NA,3.7
1924-04-13,NA,NA,4.4
1924-04-14,NA,NA,4.4
1924-04-15,NA,NA,2.2
1924-04-16,NA,NA,3
1924-04-17,NA,NA,3.3
1924-04-18,NA,NA,4.1
1924-04-19,NA,NA,4.4
1924-04-20,NA,NA,4.8
1924-04-21,NA,NA,4.4
1924-04-22,NA,NA,5.6
1924-04-23,NA,NA,4.8
1924-04-24,NA,NA,4.4
1924-04-25,NA,NA,4.4
1924-04-26,NA,NA,4.8
1924-04-27,NA,NA,6.7
1924-04-28,NA,NA,5.6
1924-04-29,NA,NA,5.6
1924-04-30,NA,NA,7
1924-05-01,NA,NA,7
1924-05-02,NA,NA,7
1924-05-03,NA,NA,7
1924-05-04,NA,NA,7
1924-05-05,NA,NA,7.4
1924-05-06,NA,NA,7
1924-05-07,NA,NA,8.1
1924-05-08,NA,NA,8.5
1924-05-09,NA,NA,8.1
1924-05-10,NA,NA,6.7
1924-05-11,NA,NA,6.7
1924-05-12,NA,NA,6.7
1924-05-13,NA,NA,6.7
1924-05-14,NA,NA,7.8
1924-05-15,NA,NA,8.1
1924-05-16,NA,NA,8.5
1924-05-17,NA,NA,9.3
1924-05-18,NA,NA,10
1924-05-19,NA,NA,10
1924-05-20,NA,NA,9.6
1924-05-21,NA,NA,8.9
1924-05-22,NA,NA,8.9
1924-05-23,NA,NA,8.5
1924-05-24,NA,NA,8.9
1924-05-25,NA,NA,9.3
1924-05-26,NA,NA,9.6
1924-05-27,NA,NA,9.6
1924-05-28,NA,NA,8.9
1924-05-29,NA,NA,10
1924-05-30,NA,NA,9.3
1924-05-31,NA,NA,7
1924-06-01,NA,NA,7.8
1924-06-02,NA,NA,7.8
1924-06-03,NA,NA,8.9
1924-06-04,NA,NA,8.9
1924-06-05,NA,NA,10.4
1924-06-06,NA,NA,11.1
1924-06-07,NA,NA,11.1
1924-06-08,NA,NA,11.5
1924-06-09,NA,NA,10.7
1924-06-10,NA,NA,10.7
1924-06-11,NA,NA,11.9
1924-06-12,NA,NA,12.2
1924-06-13,NA,NA,12.2
1924-06-14,NA,NA,12.2
1924-06-15,NA,NA,12.2
1924-06-16,NA,NA,11.9
1924-06-17,NA,NA,12.4
1924-06-18,NA,NA,13.3
1924-06-19,NA,NA,13.7
1924-06-20,NA,NA,14.1
1924-06-21,NA,NA,14.1
1924-06-22,NA,NA,14.1
1924-06-23,NA,NA,14.8
1924-06-24,NA,NA,16.3
1924-06-25,NA,NA,15.4
1924-06-26,NA,NA,16.1
1924-06-27,NA,NA,15.4
1924-06-28,NA,NA,14.8
1924-06-29,NA,NA,14.8
1924-06-30,NA,NA,15.6
1924-07-01,NA,NA,15.6
1924-07-02,NA,NA,15.7
1924-07-03,NA,NA,15.9
1924-07-04,NA,NA,15.9
1924-07-05,NA,NA,16.7
1924-07-06,NA,NA,17
1924-07-07,NA,NA,17.8
1924-07-08,NA,NA,18.5
1924-07-09,NA,NA,18.1
1924-07-10,NA,NA,18.5
1924-07-11,NA,NA,17.4
1924-07-12,NA,NA,17.2
1924-07-13,NA,NA,16.7
1924-07-14,NA,NA,17.8
1924-07-15,NA,NA,17.4
1924-07-16,NA,NA,18.5
1924-07-17,NA,NA,14.4
1924-07-18,NA,NA,14.8
1924-07-19,NA,NA,13.7
1924-07-20,NA,NA,14.8
1924-07-21,NA,NA,14.1
1924-07-22,NA,NA,14.8
1924-07-23,NA,NA,15.6
1924-07-24,NA,NA,16.3
1924-07-25,NA,NA,16.5
1924-07-26,NA,NA,15.6
1924-07-27,NA,NA,15.9
1924-07-28,NA,NA,15.9
1924-07-29,NA,NA,16.7
1924-07-30,NA,NA,17
1924-07-31,NA,NA,17.4
1924-08-01,NA,NA,16.3
1924-08-02,NA,NA,15.9
1924-08-03,NA,NA,14.8
1924-08-04,NA,NA,15.2
1924-08-05,NA,NA,17
1924-08-06,NA,NA,18
1924-08-07,NA,NA,18
1924-08-08,NA,NA,18.3
1924-08-09,NA,NA,17
1924-08-10,NA,NA,16.3
1924-08-11,NA,NA,18.9
1924-08-12,NA,NA,17.2
1924-08-13,NA,NA,17.2
1924-08-14,NA,NA,16.9
1924-08-15,NA,NA,15.9
1924-08-16,NA,NA,15.9
1924-08-17,NA,NA,16.3
1924-08-18,NA,NA,17
1924-08-19,NA,NA,15
1924-08-20,NA,NA,13.9
1924-08-21,NA,NA,16.5
1924-08-22,NA,NA,15.4
1924-08-23,NA,NA,14.6
1924-08-24,NA,NA,14.3
1924-08-25,NA,NA,16.1
1924-08-26,NA,NA,16.1
1924-08-27,NA,NA,14.6
1924-08-28,NA,NA,15.9
1924-08-29,NA,NA,15.2
1924-08-30,NA,NA,15.9
1924-08-31,NA,NA,15.2
1924-09-01,NA,NA,15.9
1924-09-02,NA,NA,16.3
1924-09-03,NA,NA,15.2
1924-09-04,NA,NA,14.8
1924-09-05,NA,NA,14.4
1924-09-06,NA,NA,14.1
1924-09-07,NA,NA,13.7
1924-09-08,NA,NA,14.4
1924-09-09,NA,NA,14.8
1924-09-10,NA,NA,14.8
1924-09-11,NA,NA,13.7
1924-09-12,NA,NA,14.1
1924-09-13,NA,NA,14.4
1924-09-14,NA,NA,13.7
1924-09-15,NA,NA,13.7
1924-09-16,NA,NA,13.7
1924-09-17,NA,NA,13.7
1924-09-18,NA,NA,14.4
1924-09-19,NA,NA,13
1924-09-20,NA,NA,13
1924-09-21,NA,NA,13.3
1924-09-22,NA,NA,13.9
1924-09-23,NA,NA,14.4
1924-09-24,NA,NA,13
1924-09-25,NA,NA,11.5
1924-09-26,NA,NA,11.7
1924-09-27,NA,NA,13.3
1924-09-28,NA,NA,12.2
1924-09-29,NA,NA,13
1924-09-30,NA,NA,13.3
1924-10-01,NA,NA,12.2
1924-10-02,NA,NA,13
1924-10-03,NA,NA,12.6
1924-10-04,NA,NA,13
1924-10-05,NA,NA,12.6
1924-10-06,NA,NA,13.7
1924-10-07,NA,NA,13.3
1924-10-08,NA,NA,12.2
1924-10-09,NA,NA,10
1924-10-10,NA,NA,10.7
1924-10-11,NA,NA,12.4
1924-10-12,NA,NA,10.7
1924-10-13,NA,NA,9.6
1924-10-14,NA,NA,9.6
1924-10-15,NA,NA,9.6
1924-10-16,NA,NA,10.4
1924-10-17,NA,NA,9.3
1924-10-18,NA,NA,8.5
1924-10-19,NA,NA,8.1
1924-10-20,NA,NA,8.9
1924-10-21,NA,NA,7
1924-10-22,NA,NA,8.1
1924-10-23,NA,NA,7.8
1924-10-24,NA,NA,9.3
1924-10-25,NA,NA,9.6
1924-10-26,NA,NA,10.4
1924-10-27,NA,NA,9.4
1924-10-28,NA,NA,9.6
1924-10-29,NA,NA,9.3
1924-10-30,NA,NA,7.8
1924-10-31,NA,NA,8.1
1924-11-01,NA,NA,7.8
1924-11-02,NA,NA,8.5
1924-11-03,NA,NA,8.1
1924-11-04,NA,NA,6.7
1924-11-05,NA,NA,6.7
1924-11-06,NA,NA,8.1
1924-11-07,NA,NA,8.9
1924-11-08,NA,NA,8.1
1924-11-09,NA,NA,7
1924-11-10,NA,NA,7
1924-11-11,NA,NA,7
1924-11-12,NA,NA,7.8
1924-11-13,NA,NA,7
1924-11-14,NA,NA,6.7
1924-11-15,NA,NA,6.3
1924-11-16,NA,NA,6.7
1924-11-17,NA,NA,6.7
1924-11-18,NA,NA,6.7
1924-11-19,NA,NA,5.9
1924-11-20,NA,NA,4.4
1924-11-21,NA,NA,5.6
1924-11-22,NA,NA,5.9
1924-11-23,NA,NA,5.9
1924-11-24,NA,NA,5.6
1924-11-25,NA,NA,5.6
1924-11-26,NA,NA,5.6
1924-11-27,NA,NA,6.3
1924-11-28,NA,NA,4.8
1924-11-29,NA,NA,4.4
1924-11-30,NA,NA,4.4
1924-12-01,NA,NA,3.3
1924-12-02,NA,NA,3.3
1924-12-03,NA,NA,3.3
1924-12-04,NA,NA,3.3
1924-12-05,NA,NA,3.3
1924-12-06,NA,NA,4.4
1924-12-07,NA,NA,5.2
1924-12-08,NA,NA,5.2
1924-12-09,NA,NA,5.2
1924-12-10,NA,NA,4.8
1924-12-11,NA,NA,3.7
1924-12-12,NA,NA,3.3
1924-12-13,NA,NA,3.7
1924-12-14,NA,NA,3.3
1924-12-15,NA,NA,1.5
1924-12-16,NA,NA,0.7
1924-12-17,NA,NA,1.1
1924-12-18,NA,NA,2.2
1924-12-19,NA,NA,2.2
1924-12-20,NA,NA,1.1
1924-12-21,NA,NA,-0.4
1924-12-22,NA,NA,-0.7
1924-12-23,NA,NA,0.7
1924-12-24,NA,NA,1.1
1924-12-25,NA,NA,1.1
1924-12-26,NA,NA,0.7
1924-12-27,NA,NA,0.7
1924-12-28,NA,NA,0
1924-12-29,NA,NA,-1.1
1924-12-30,NA,NA,-0.7
1924-12-31,NA,NA,0.4
1925-01-01,NA,NA,-0.7
1925-01-02,NA,NA,-1.5
1925-01-03,NA,NA,-0.7
1925-01-04,NA,NA,0
1925-01-05,NA,NA,-0.7
1925-01-06,NA,NA,-0.4
1925-01-07,NA,NA,-1.1
1925-01-08,NA,NA,-0.4
1925-01-09,NA,NA,-0.7
1925-01-10,NA,NA,-0.4
1925-01-11,NA,NA,-0.7
1925-01-12,NA,NA,-1.1
1925-01-13,NA,NA,-0.7
1925-01-14,NA,NA,-1.1
1925-01-15,NA,NA,-2.2
1925-01-16,NA,NA,-1.9
1925-01-17,NA,NA,-1.9
1925-01-18,NA,NA,-2.2
1925-01-19,NA,NA,-2.2
1925-01-20,NA,NA,-2.2
1925-01-21,NA,NA,-2.2
1925-01-22,NA,NA,-1.1
1925-01-23,NA,NA,-2.2
1925-01-24,NA,NA,-2.2
1925-01-25,NA,NA,-1.1
1925-01-26,NA,NA,-0.7
1925-01-27,NA,NA,-1.1
1925-01-28,NA,NA,-2.2
1925-01-29,NA,NA,-2.2
1925-01-30,NA,NA,-1.5
1925-01-31,NA,NA,-1.5
1925-02-01,NA,NA,0
1925-02-02,NA,NA,-1.9
1925-02-03,NA,NA,-2.2
1925-02-04,NA,NA,-2.2
1925-02-05,NA,NA,-1.9
1925-02-06,NA,NA,-1.1
1925-02-07,NA,NA,-1.1
1925-02-08,NA,NA,-0.4
1925-02-09,NA,NA,-0.7
